Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/6           item_dim::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [53]
                0.00    0.00       1/1           objective::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [133]
                0.00    0.00       1/12          integer::retrieve(void*, item*) [42]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::~engineimp() [132]
[115]    0.0    0.00    0.00       1         n_pulse_score::~n_pulse_score() [115]
-----------------------------------------------
                0.00    0.00       1/1           jones_optical::~jones_optical() [113]
[116]    0.0    0.00    0.00       1         stable_spectral_pde_1d::~stable_spectral_pde_1d() [116]
-----------------------------------------------
                0.00    0.00       1/1           rhs_CNLS::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [122]
[117]    0.0    0.00    0.00       1         rhs::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [117]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::sort_pp() [130]
[118]    0.0    0.00    0.00       1         rk45::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [118]
                0.00    0.00       1/2           integrator::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [75]
                0.00    0.00       1/1           rhs_type<doublecomplex >::val_type() const [150]
                0.00    0.00       1/1           rk45_tmpl<doublecomplex >::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [136]
                0.00    0.00       1/13          item::item() [41]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
[119]    0.0    0.00    0.00       1         rk45::parse(std::string) [119]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::sort_pp() [130]
[120]    0.0    0.00    0.00       1         graph::sort(std::list<item*, std::allocator<item*> >&) [120]
                0.00    0.00      56/117         item::name() const [24]
                0.00    0.00      29/29          std::list<std::string, std::allocator<std::string> >::remove(std::string const&) [27]
                0.00    0.00      27/27          graph::_insert(item*) [30]
                0.00    0.00      27/27          graph::proc_node_deps(graph::graphnode&) [29]
-----------------------------------------------
                0.00    0.00       1/1           stable_ode::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [109]
[121]    0.0    0.00    0.00       1         stable::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [121]
                0.00    0.00       1/1           simulation::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [107]
                0.00    0.00       1/14          real8::retrieve(void*, item*) [38]
                0.00    0.00       1/12          integer::retrieve(void*, item*) [42]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::sort_pp() [130]
[122]    0.0    0.00    0.00       1         rhs_CNLS::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [122]
                0.00    0.00       3/14          real8::retrieve(void*, item*) [38]
                0.00    0.00       1/6           item_dim::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [53]
                0.00    0.00       1/1           rhs::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [117]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
[123]    0.0    0.00    0.00       1         rhs_CNLS::parse(std::string) [123]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::~engineimp() [132]
[124]    0.0    0.00    0.00       1         rhs_CNLS::~rhs_CNLS() [124]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::sort_pp() [130]
[125]    0.0    0.00    0.00       1         toroidal::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [125]
                0.00    0.00       2/14          real8::retrieve(void*, item*) [38]
                0.00    0.00       1/1           controller::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [105]
                0.00    0.00       1/12          integer::retrieve(void*, item*) [42]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::run() [2]
[126]    0.0    0.00    0.00       1         toroidal::pre_set() [126]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::~engineimp() [132]
[127]    0.0    0.00    0.00       1         toroidal::~toroidal() [127]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::engineimp(std::string, std::string, std::string) [131]
[128]    0.0    0.00    0.00       1         engineimp::read(std::basic_ifstream<char, std::char_traits<char> >&) [128]
                0.00    0.00       1/1           engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
-----------------------------------------------
                                   5             engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
                0.00    0.00       1/1           engineimp::read(std::basic_ifstream<char, std::char_traits<char> >&) [128]
[129]    0.0    0.00    0.00       1+5       engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
                0.00    0.00      25/25          item::create(std::string, engineimp*) [32]
                0.00    0.00      25/32          item::setname(std::string) [26]
                0.00    0.00      25/50          std::_Rb_tree<item*, item*, std::_Identity<item*>, std::less<item*>, std::allocator<item*> >::_M_insert_unique(item* const&) [25]
                0.00    0.00      14/18          real8::parse(std::string) [37]
                0.00    0.00       5/6           integer::parse(std::string) [51]
                0.00    0.00       1/1           objective::parse(std::string) [134]
                0.00    0.00       1/1           simulation::parse(std::string) [108]
                0.00    0.00       1/1           controller::parse(std::string) [106]
                0.00    0.00       1/2           string::parse(std::string) [78]
                0.00    0.00       1/1           rk45::parse(std::string) [119]
                0.00    0.00       1/1           rhs_CNLS::parse(std::string) [123]
                                   5             engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::engineimp(std::string, std::string, std::string) [131]
[130]    0.0    0.00    0.00       1         engineimp::sort_pp() [130]
                0.00    0.00      22/22          item::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [36]
                0.00    0.00       1/1           graph::sort(std::list<item*, std::allocator<item*> >&) [120]
                0.00    0.00       1/1           rhs_CNLS::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [122]
                0.00    0.00       1/1           rk45::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [118]
                0.00    0.00       1/1           n_pulse_score::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [114]
                0.00    0.00       1/1           toroidal::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [125]
                0.00    0.00       1/301         jones_optical::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [14]
                0.00    0.00       1/50          std::_Rb_tree<item*, item*, std::_Identity<item*>, std::less<item*>, std::allocator<item*> >::_M_insert_unique(item* const&) [25]
-----------------------------------------------
                0.00    0.00       1/1           engine::engine(std::string, std::string, std::string) [205]
[131]    0.0    0.00    0.00       1         engineimp::engineimp(std::string, std::string, std::string) [131]
                0.00    0.00       2/13          item::item() [41]
                0.00    0.00       2/32          item::setname(std::string) [26]
                0.00    0.00       2/2           void std::_Destroy<std::string*>(std::string*, std::string*) [85]
                0.00    0.00       1/2           string::parse(std::string) [78]
                0.00    0.00       1/6           integer::parse(std::string) [51]
                0.00    0.00       1/1           engineimp::sort_pp() [130]
                0.00    0.00       1/1           engineimp::read(std::basic_ifstream<char, std::char_traits<char> >&) [128]
-----------------------------------------------
                0.00    0.00       1/1           engine::~engine() [206]
[132]    0.0    0.00    0.00       1         engineimp::~engineimp() [132]
                0.00    0.00      14/14          real8::~real8() [39]
                0.00    0.00       6/6           integer::~integer() [52]
                0.00    0.00       4/4           variable::~variable() [69]
                0.00    0.00       2/2           string::~string() [80]
                0.00    0.00       1/1           jones_optical::~jones_optical() [112]
                0.00    0.00       1/1           rhs_CNLS::~rhs_CNLS() [124]
                0.00    0.00       1/1           n_pulse_score::~n_pulse_score() [115]
                0.00    0.00       1/1           jones_matrix::~jones_matrix() [111]
                0.00    0.00       1/2           rk45::~rk45() [77]
                0.00    0.00       1/1           toroidal::~toroidal() [127]
                0.00    0.00       1/8           std::_Rb_tree<item*, item*, std::_Identity<item*>, std::less<item*>, std::allocator<item*> >::_M_erase(std::_Rb_tree_node<item*>*) [44]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, item*>, std::_Select1st<std::pair<std::string const, item*> >, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, item*> >*) [155]
-----------------------------------------------
                0.00    0.00       1/1           n_pulse_score::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [114]
[133]    0.0    0.00    0.00       1         objective::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [133]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::_read(std::basic_ifstream<char, std::char_traits<char> >&) [129]
[134]    0.0    0.00    0.00       1         objective::parse(std::string) [134]
-----------------------------------------------
                0.00    0.00       1/1           item::create(std::string, engineimp*) [32]
[135]    0.0    0.00    0.00       1         objective::create(std::string) [135]
                0.00    0.00       1/13          item::item() [41]
-----------------------------------------------
                0.00    0.00       1/1           rk45::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [118]
[136]    0.0    0.00    0.00       1         rk45_tmpl<doublecomplex >::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [136]
                0.00    0.00       5/14          real8::retrieve(void*, item*) [38]
                0.00    0.00       1/2           integrator::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [75]
-----------------------------------------------
                0.00    0.00       1/1           rk45::~rk45() [77]
[137]    0.0    0.00    0.00       1         rk45_tmpl<doublecomplex >::~rk45_tmpl() [137]
-----------------------------------------------
                0.00    0.00       1/1           toroidal::dependencies() const [151]
[138]    0.0    0.00    0.00       1         controller::dependencies() const [138]
                0.00    0.00       1/5           item_dim::dependencies() const [59]
-----------------------------------------------
                0.00    0.00       1/1           rk45::dependencies() const [146]
[139]    0.0    0.00    0.00       1         integrator::dependencies() const [139]
                0.00    0.00       1/5           item_dim::dependencies() const [59]
-----------------------------------------------
                0.00    0.00       1/1           stable::dependencies() const [147]
[140]    0.0    0.00    0.00       1         simulation::dependencies() const [140]
                0.00    0.00       1/5           item_dim::dependencies() const [59]
-----------------------------------------------
                0.00    0.00       1/1           stable_spectral_pde_1d::dependencies() const [144]
[141]    0.0    0.00    0.00       1         stable_ode::dependencies() const [141]
                0.00    0.00       1/1           stable::dependencies() const [147]
                0.00    0.00       1/4           stable_spectral_pde_1d::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [64]
-----------------------------------------------
                0.00    0.00       1/1           graph::_insert(item*) [30]
[142]    0.0    0.00    0.00       1         jones_optical::dependencies() const [142]
                0.00    0.00       1/1           stable_spectral_pde_1d::dependencies() const [144]
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::_M_range_insert<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::forward_iterator_tag) [154]
-----------------------------------------------
                0.00    0.00       1/1           graph::_insert(item*) [30]
[143]    0.0    0.00    0.00       1         n_pulse_score::dependencies() const [143]
                0.00    0.00       1/1           objective::dependencies() const [152]
-----------------------------------------------
                0.00    0.00       1/1           jones_optical::dependencies() const [142]
[144]    0.0    0.00    0.00       1         stable_spectral_pde_1d::dependencies() const [144]
                0.00    0.00       1/1           stable_ode::dependencies() const [141]
                0.00    0.00       1/4           stable_spectral_pde_1d::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [64]
-----------------------------------------------
                0.00    0.00       1/1           rhs_CNLS::dependencies() const [148]
[145]    0.0    0.00    0.00       1         rhs::dependencies() const [145]
                0.00    0.00       1/5           item_dim::dependencies() const [59]
-----------------------------------------------
                0.00    0.00       1/1           graph::_insert(item*) [30]
[146]    0.0    0.00    0.00       1         rk45::dependencies() const [146]
                0.00    0.00       1/1           integrator::dependencies() const [139]
                0.00    0.00       1/2           rk45::~rk45() [77]
-----------------------------------------------
                0.00    0.00       1/1           stable_ode::dependencies() const [141]
[147]    0.0    0.00    0.00       1         stable::dependencies() const [147]
                0.00    0.00       1/1           simulation::dependencies() const [140]
                0.00    0.00       1/4           stable_spectral_pde_1d::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [64]
-----------------------------------------------
                0.00    0.00       1/1           graph::_insert(item*) [30]
[148]    0.0    0.00    0.00       1         rhs_CNLS::dependencies() const [148]
                0.00    0.00       1/1           rhs::dependencies() const [145]
-----------------------------------------------
                                   1             rhs_CNLS::type() const [149]
                0.00    0.00       1/1           rhs_CNLS::dxdt(doublecomplex *, doublecomplex *, double) [5]
[149]    0.0    0.00    0.00       1+1       rhs_CNLS::type() const [149]
                                   1             rhs_CNLS::type() const [149]
-----------------------------------------------
                0.00    0.00       1/1           rk45::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [118]
[150]    0.0    0.00    0.00       1         rhs_type<doublecomplex >::val_type() const [150]
-----------------------------------------------
                0.00    0.00       1/1           graph::_insert(item*) [30]
[151]    0.0    0.00    0.00       1         toroidal::dependencies() const [151]
                0.00    0.00       1/1           controller::dependencies() const [138]
-----------------------------------------------
                0.00    0.00       1/1           n_pulse_score::dependencies() const [143]
[152]    0.0    0.00    0.00       1         objective::dependencies() const [152]
                0.00    0.00       1/5           item_dim::dependencies() const [59]
-----------------------------------------------
                0.00    0.00       1/1           jones_optical::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [14]
[153]    0.0    0.00    0.00       1         std::vector<jones_matrix*, std::allocator<jones_matrix*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<jones_matrix**, std::vector<jones_matrix*, std::allocator<jones_matrix*> > >, jones_matrix* const&) [153]
-----------------------------------------------
                0.00    0.00       1/1           jones_optical::dependencies() const [142]
[154]    0.0    0.00    0.00       1         void std::vector<std::string, std::allocator<std::string> >::_M_range_insert<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::forward_iterator_tag) [154]
-----------------------------------------------
                0.00    0.00       1/1           engineimp::~engineimp() [132]
[155]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, item*>, std::_Select1st<std::pair<std::string const, item*> >, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, item*> >*) [155]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [86] _GLOBAL__sub_I__Z10f_is_emptyRSt14basic_ifstreamIcSt11char_traitsIcEE [117] rhs::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [131] engineimp::engineimp(std::string, std::string, std::string)
  [87] _GLOBAL__sub_I__Z15get_unique_nameSs [58] rhs::create(std::string) [132] engineimp::~engineimp()
  [88] _GLOBAL__sub_I__Z4trapPCdm [36] item::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [133] objective::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&)
  [89] _GLOBAL__sub_I__Z6log_psU8__vectorf [32] item::create(std::string, engineimp*) [134] objective::parse(std::string)
  [90] _GLOBAL__sub_I__Z8kurtosisPdm [26] item::setname(std::string) [135] objective::create(std::string)
  [91] _GLOBAL__sub_I__ZN10controller5parseESs [45] item::retrieve(void*, item*) [136] rk45_tmpl<doublecomplex >::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&)
  [92] _GLOBAL__sub_I__ZN10simulation11postprocessERSt3mapISsP4itemSt4lessISsESaISt4pairIKSsS2_EEE [41] item::item() [4] rk45_tmpl<doublecomplex >::integrate(void*, double, double)
  [93] _GLOBAL__sub_I__ZN11example_rhs5parseESs [118] rk45::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [137] rk45_tmpl<doublecomplex >::~rk45_tmpl()
  [94] _GLOBAL__sub_I__ZN3rhs11postprocessERSt3mapISsP4itemSt4lessISsESaISt4pairIKSsS2_EEE [119] rk45::parse(std::string) [138] controller::dependencies() const
  [95] _GLOBAL__sub_I__ZN4rk459integrateEPvdd [21] rk45::integrate(void*, double, double) [139] integrator::dependencies() const
  [96] _GLOBAL__sub_I__ZN5graph6insertEP4item [77] rk45::~rk45() [140] simulation::dependencies() const
  [97] _GLOBAL__sub_I__ZN6stable8simulateEv [22] Eigen::internal::gebp_kernel<doublecomplex , doublecomplex , long, 2, 4, false, false>::operator()(doublecomplex *, long, doublecomplex  const*, doublecomplex  const*, long, long, long, doublecomplex , long, long, long, long, doublecomplex *) [141] stable_ode::dependencies() const
  [98] _GLOBAL__sub_I__ZN9engineimp3runEv [23] void Eigen::internal::computeProductBlockingSizes<doublecomplex , doublecomplex , 1, long>(long&, long&, long&) [142] jones_optical::dependencies() const
  [99] _GLOBAL__sub_I__ZN9engineimp4readERSt14basic_ifstreamIcSt11char_traitsIcEE [29] graph::proc_node_deps(graph::graphnode&) [13] jones_optical::type() const
 [100] _GLOBAL__sub_I__ZNK10integrator12dependenciesEv [120] graph::sort(std::list<item*, std::allocator<item*> >&) [143] n_pulse_score::dependencies() const
  [74] _GLOBAL__sub_I__ZNK8toroidal12dependenciesEv [30] graph::_insert(item*) [144] stable_spectral_pde_1d::dependencies() const
 [101] _GLOBAL__sub_I__ZNK8variable5printEv [37] real8::parse(std::string) [145] rhs::dependencies() const
 [102] _GLOBAL__sub_I__ZNK9objective12dependenciesEv [38] real8::retrieve(void*, item*) [24] item::name() const
 [103] _GLOBAL__sub_I_main    [39] real8::~real8()       [146] rk45::dependencies() const
  [57] get_unique_name(std::string) [121] stable::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [40] real8::dependencies() const
 [104] gaussrand()             [7] stable::simulate()    [147] stable::dependencies() const
 [105] controller::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [78] string::parse(std::string) [81] string::dependencies() const
 [106] controller::parse(std::string) [79] string::retrieve(void*, item*) [55] integer::dependencies() const
  [72] controller::create(std::string) [80] string::~string() [59] item_dim::dependencies() const
  [75] integrator::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [51] integer::parse(std::string) [148] rhs_CNLS::dependencies() const
  [63] integrator::create(std::string) [42] integer::retrieve(void*, item*) [149] rhs_CNLS::type() const
 [107] simulation::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [52] integer::~integer() [150] rhs_type<doublecomplex >::val_type() const
 [108] simulation::parse(std::string) [53] item_dim::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [151] toroidal::dependencies() const
  [76] simulation::create(std::string) [122] rhs_CNLS::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [35] engineimp::item_exists(item*) const
 [109] stable_ode::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [5] rhs_CNLS::dxdt(doublecomplex *, doublecomplex *, double) [152] objective::dependencies() const
   [3] stable_ode::iterate_system() [123] rhs_CNLS::parse(std::string) [82] std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >::operator[](std::string const&)
 [110] stable_ode::~stable_ode() [124] rhs_CNLS::~rhs_CNLS() [27] std::list<std::string, std::allocator<std::string> >::remove(std::string const&)
  [48] jones_matrix::update() [31] rhs_type<doublecomplex >::~rhs_type() [153] std::vector<jones_matrix*, std::allocator<jones_matrix*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<jones_matrix**, std::vector<jones_matrix*, std::allocator<jones_matrix*> > >, jones_matrix* const&)
 [111] jones_matrix::~jones_matrix() [125] toroidal::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [73] std::vector<variable*, std::allocator<variable*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<variable**, std::vector<variable*, std::allocator<variable*> > >, variable* const&)
   [6] jones_optical::get_change() [65] toroidal::addvar(variable*) [154] void std::vector<std::string, std::allocator<std::string> >::_M_range_insert<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::forward_iterator_tag)
  [14] jones_optical::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [54] toroidal::control(doublecomplex *, objective*) [56] std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&)
  [15] jones_optical::pre_fft_operations() [46] toroidal::is_good() [25] std::_Rb_tree<item*, item*, std::_Identity<item*>, std::less<item*>, std::allocator<item*> >::_M_insert_unique(item* const&)
  [16] jones_optical::post_ifft_operations() [126] toroidal::pre_set() [44] std::_Rb_tree<item*, item*, std::_Identity<item*>, std::less<item*>, std::allocator<item*> >::_M_erase(std::_Rb_tree_node<item*>*)
  [49] jones_optical::score() [127] toroidal::~toroidal() [70] std::_Rb_tree<item*, std::pair<item* const, std::set<double*, std::less<double*>, std::allocator<double*> > >, std::_Select1st<std::pair<item* const, std::set<double*, std::less<double*>, std::allocator<double*> > > >, std::less<item*>, std::allocator<std::pair<item* const, std::set<double*, std::less<double*>, std::allocator<double*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<item* const, std::set<double*, std::less<double*>, std::allocator<double*> > > >*)
 [112] jones_optical::~jones_optical() [33] variable::inc(double) [71] std::_Rb_tree<double*, double*, std::_Identity<double*>, std::less<double*>, std::allocator<double*> >::_M_insert_unique(double* const&)
 [113] jones_optical::~jones_optical() [66] variable::inc() [43] std::_Rb_tree<double*, double*, std::_Identity<double*>, std::less<double*>, std::allocator<double*> >::_M_erase(std::_Rb_tree_node<double*>*)
 [114] n_pulse_score::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [28] variable::set(double) [60] std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::string const&)
  [50] n_pulse_score::score(doublecomplex *) [67] variable::parse(std::string) [61] std::_Rb_tree<std::string, std::pair<std::string const, item*>, std::_Select1st<std::pair<std::string const, item*> >, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, item*> const&)
 [115] n_pulse_score::~n_pulse_score() [68] variable::retrieve(void*, item*) [62] std::_Rb_tree<std::string, std::pair<std::string const, item*>, std::_Select1st<std::pair<std::string const, item*> >, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::string const, item*> >, std::pair<std::string const, item*> const&)
  [64] stable_spectral_pde_1d::postprocess(std::map<std::string, item*, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >&) [69] variable::~variable() [155] std::_Rb_tree<std::string, std::pair<std::string const, item*>, std::_Select1st<std::pair<std::string const, item*> >, std::less<std::string>, std::allocator<std::pair<std::string const, item*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, item*> >*)
  [17] stable_spectral_pde_1d::post_fft_operations() [34] engineimp::needs_updating(item*) [83] std::_Rb_tree<unsigned long, std::pair<unsigned long const, fftw_plan_s*>, std::_Select1st<std::pair<unsigned long const, fftw_plan_s*> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, fftw_plan_s*> > >::_M_insert_unique(std::pair<unsigned long const, fftw_plan_s*> const&)
